;SUBJECT_ID;;IP;;;;QUESTION_ID;IMAGE_ID;GT_ANSWER;MODEL;COLOR_COND;GT_CONFORM;DATASET;EXP_LIST;;ANSW_CORRECT;EXPL_CONS_ANSW;EXPL_CONS_IMG;EXPL_FLUENT;SHAPES;COLORS;MATERIALS;GEN_SCENE;COMPETENT;
id;mrcrj55m4mt9tcndjcphpmubce;ip;125.238.194.4;time;1713347874;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;5;1;2;1;1;1;1;1;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713347874;data;"<id:	QUESTION_ID	14913	";"	IMAGE_ID	14913	";"	GT_ANSWER	large	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713347877;data;"<id:	QUESTION_ID	486104003	";"	IMAGE_ID	486104	";"	GT_ANSWER	baseball	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;k7292910p27tku1ofv9dnh1e4q;ip;86.6.40.34;time;1713347885;data;"<id:	QUESTION_ID	478736013	";"	IMAGE_ID	478736	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;4;5;4;4;4;4;4;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713347886;data;"<id:	QUESTION_ID	14998	";"	IMAGE_ID	14998	";"	GT_ANSWER	1	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;4;5;5;5;5;5;5;5;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713347898;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;0;3;2;5;3;5;5;5;3;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713347901;data;"<id:	QUESTION_ID	14847	";"	IMAGE_ID	14847	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713347905;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;5;1;5;1;2;1;1;1;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713347906;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;2;2;3;1;3;3;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713347910;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;4;5;4;4;5;5;5;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713347911;data;"<id:	QUESTION_ID	14643	";"	IMAGE_ID	14643	";"	GT_ANSWER	red	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;4;5;5;5;5;5;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713347926;data;"<id:	QUESTION_ID	499400002	";"	IMAGE_ID	499400	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;4;5;0;0;0;4;4;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713347928;data;"<id:	QUESTION_ID	134288004	";"	IMAGE_ID	134288	";"	GT_ANSWER	orange	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;4;1;4;3;2;2;2;2;Next
id;mrcrj55m4mt9tcndjcphpmubce;ip;125.238.194.4;time;1713347932;data;"<id:	QUESTION_ID	14970	";"	IMAGE_ID	14970	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;3;1;2;3;1;1;1;1;Next
id;k7292910p27tku1ofv9dnh1e4q;ip;86.6.40.34;time;1713347934;data;"<id:	QUESTION_ID	14913	";"	IMAGE_ID	14913	";"	GT_ANSWER	large	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;3;4;4;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713347947;data;"<id:	QUESTION_ID	14970	";"	IMAGE_ID	14970	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;1;3;1;3;1;1;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713347951;data;"<id:	QUESTION_ID	118161	";"	IMAGE_ID	11817	";"	GT_ANSWER	red	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;5;1;5;5;1;5;5;3;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713347953;data;"<id:	QUESTION_ID	305803005	";"	IMAGE_ID	305803	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;4;1;4;2;1;2;2;1;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713347954;data;"<id:	QUESTION_ID	381870001	";"	IMAGE_ID	381870	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;5;3;4;4;3;3;3;3;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713347955;data;"<id:	QUESTION_ID	14907	";"	IMAGE_ID	14907	";"	GT_ANSWER	brown	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;2;2;1;1;1;2;2;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713347959;data;"<id:	QUESTION_ID	118108	";"	IMAGE_ID	11811	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;4;5;5;5;5;4;4;Next
id;mrcrj55m4mt9tcndjcphpmubce;ip;125.238.194.4;time;1713347961;data;"<id:	QUESTION_ID	465795000	";"	IMAGE_ID	465795	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;5;2;3;4;3;2;2;3;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713347981;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;3;1;1;1;1;1;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713347981;data;"<id:	QUESTION_ID	132487	";"	IMAGE_ID	13249	";"	GT_ANSWER	blue	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713347994;data;"<id:	QUESTION_ID	14998	";"	IMAGE_ID	14998	";"	GT_ANSWER	1	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713347995;data;"<id:	QUESTION_ID	96075000	";"	IMAGE_ID	96075	";"	GT_ANSWER	sunny	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;3;4;4;0;3;0;4;3;Next
id;mrcrj55m4mt9tcndjcphpmubce;ip;125.238.194.4;time;1713347995;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;5;4;4;4;3;1;2;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713347998;data;"<id:	QUESTION_ID	14643	";"	IMAGE_ID	14643	";"	GT_ANSWER	red	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713348006;data;"<id:	QUESTION_ID	14998	";"	IMAGE_ID	14998	";"	GT_ANSWER	1	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;4;5;5;4;4;4;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713348009;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;5;1;5;1;1;1;1;1;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713348013;data;"<id:	QUESTION_ID	134537	";"	IMAGE_ID	13454	";"	GT_ANSWER	cyan	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;1;1;1;1;1;1;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713348022;data;"<id:	QUESTION_ID	571034002	";"	IMAGE_ID	571034	";"	GT_ANSWER	cows	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;4;3;5;5;5;4;4;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713348022;data;"<id:	QUESTION_ID	478736013	";"	IMAGE_ID	478736	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;2;2;1;1;2;1;1;1;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713348032;data;"<id:	QUESTION_ID	14970	";"	IMAGE_ID	14970	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;5;1;5;1;1;4;4;2;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713348033;data;"<id:	QUESTION_ID	478736013	";"	IMAGE_ID	478736	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;mrcrj55m4mt9tcndjcphpmubce;ip;125.238.194.4;time;1713348037;data;"<id:	QUESTION_ID	14907	";"	IMAGE_ID	14907	";"	GT_ANSWER	brown	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;5;1;3;3;1;2;2;2;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713348051;data;"<id:	QUESTION_ID	478736013	";"	IMAGE_ID	478736	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;4;1;4;2;1;1;1;2;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713348052;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;3;2;4;1;4;4;2;2;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713348061;data;"<id:	QUESTION_ID	132487	";"	IMAGE_ID	13249	";"	GT_ANSWER	blue	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;4;4;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713348061;data;"<id:	QUESTION_ID	14847	";"	IMAGE_ID	14847	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713348066;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;0;5;3;4;5;5;3;5;5;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713348067;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;5;1;5;5;5;1;4;3;Next
id;jkmhg4n2iti9t0hnp8rh0414si;ip;196.24.72.17;time;1713348067;data;"<id:	QUESTION_ID	77	";"	IMAGE_ID	7	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;4;5;5;5;5;5;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713348078;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;1;1;1;1;1;1;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713348087;data;"<id:	QUESTION_ID	338019000	";"	IMAGE_ID	338019	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;4;3;4;4;4;4;3;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713348090;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;1;1;1;1;1;2;1;1;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713348108;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;5;5;5;5;5;5;5;5;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713348112;data;"<id:	QUESTION_ID	14760	";"	IMAGE_ID	14760	";"	GT_ANSWER	no	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;3;1;5;1;1;1;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713348116;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;5;5;4;5;5;5;3;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713348120;data;"<id:	QUESTION_ID	117948	";"	IMAGE_ID	11795	";"	GT_ANSWER	no	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;1;1;1;0;1;2;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713348120;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;2;2;2;3;3;3;2;1;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713348135;data;"<id:	QUESTION_ID	499400002	";"	IMAGE_ID	499400	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713348146;data;"<id:	QUESTION_ID	130433	";"	IMAGE_ID	13044	";"	GT_ANSWER	green	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713348159;data;"<id:	QUESTION_ID	338019000	";"	IMAGE_ID	338019	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;4;5;5;5;5;5;5;3;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713348167;data;"<id:	QUESTION_ID	402357000	";"	IMAGE_ID	402357	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;1;2;1;2;1;1;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713348169;data;"<id:	QUESTION_ID	200839000	";"	IMAGE_ID	200839	";"	GT_ANSWER	summer	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;3;2;1;1;1;2;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713348186;data;"<id:	QUESTION_ID	478736013	";"	IMAGE_ID	478736	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;hj9v12fo8htl1s8pke6r7j04lm;ip;106.71.211.153;time;1713348187;data;"<id:	QUESTION_ID	131020	";"	IMAGE_ID	13102	";"	GT_ANSWER	rubber	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;1;1;1;2;1;1;1;1;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713348190;data;"<id:	QUESTION_ID	338019000	";"	IMAGE_ID	338019	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713348197;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;2;2;3;0;3;0;1;2;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713348203;data;"<id:	QUESTION_ID	486104003	";"	IMAGE_ID	486104	";"	GT_ANSWER	baseball	";"	MODEL	pjx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713348221;data;"<id:	QUESTION_ID	118108	";"	IMAGE_ID	11811	";"	GT_ANSWER	1	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713348234;data;"<id:	QUESTION_ID	130433	";"	IMAGE_ID	13044	";"	GT_ANSWER	green	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713348235;data;"<id:	QUESTION_ID	14907	";"	IMAGE_ID	14907	";"	GT_ANSWER	brown	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;5;1;5;1;1;3;3;3;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713348240;data;"<id:	QUESTION_ID	571034002	";"	IMAGE_ID	571034	";"	GT_ANSWER	cows	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;3;3;4;0;5;3;4;3;Next
id;cpj25nmd8uqscucpqrhc19g8vt;ip;197.184.177.160;time;1713348240;data;"<id:	QUESTION_ID	465795000	";"	IMAGE_ID	465795	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713348244;data;"<id:	QUESTION_ID	14643	";"	IMAGE_ID	14643	";"	GT_ANSWER	red	";"	MODEL	uni-nlx	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;yes;5;5;5;5;5;5;5;5;Next
id;vdd90gnt22g6br2de52l0s2v3b;ip;41.216.201.56;time;1713348250;data;"<id:	QUESTION_ID	423618001	";"	IMAGE_ID	423618	";"	GT_ANSWER	plastic	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;5;1;1;1;1;1;Next
id;389i6a6ecoaae31euc8uaosdb7;ip;82.28.206.238;time;1713348269;data;"<id:	QUESTION_ID	14970	";"	IMAGE_ID	14970	";"	GT_ANSWER	cyan	";"	MODEL	uni-nlx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	clevrx	";"	EXP_LIST	1	>";<id:>;no;4;2;5;5;2;4;3;2;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713348279;data;"<id:	QUESTION_ID	530875000	";"	IMAGE_ID	530875	";"	GT_ANSWER	yes	";"	MODEL	nlx-gpt	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;5;5;5;5;5;2;3;Next
id;lb50glagm20deghmgfcsu8mcqd;ip;161.29.238.76;time;1713348293;data;"<id:	QUESTION_ID	305803005	";"	IMAGE_ID	305803	";"	GT_ANSWER	no	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;1;3;1;1;1;2;2;Next
id;b9r28qacnel5ltego0uoou0eur;ip;102.32.9.39;time;1713348299;data;"<id:	QUESTION_ID	444626005	";"	IMAGE_ID	444626	";"	GT_ANSWER	yes	";"	MODEL	pjx	";"	COLOR_COND	bw	";"	GT_CONFORM	no	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;1;2;3;0;0;0;2;2;Next
id;9436mlof2k8tom0g3gvah8sj7d;ip;49.181.17.119;time;1713348304;data;"<id:	QUESTION_ID	571034002	";"	IMAGE_ID	571034	";"	GT_ANSWER	cows	";"	MODEL	nlx-gpt	";"	COLOR_COND	clr	";"	GT_CONFORM	yes	";"	DATASET	vqax	";"	EXP_LIST	1	>";<id:>;no;5;5;5;5;5;5;5;5;Next
